alt,ma,power,fuelFlow,TET,SFC,eff,P3,T3
2133.6,0.5,1900000,0.11073,1305.3,58.2785,0.397898,13.825,673.38
2438.4,0,100040,0.016514,754.35,165.067,0.140482,3.8571,465.82
2438.4,0,200030,0.023095,819.77,115.4563,0.200846,5.0242,500.07
2438.4,0,300020,0.029013,871.84,96.7015,0.239799,5.8866,522
2438.4,0,400010,0.03474,918.56,86.8497,0.267001,6.604,539.5
2438.4,0,500000,0.04028,959.96,80.56,0.287847,7.2372,554.08
2438.4,0,600000,0.045686,997.87,76.1423,0.304547,7.8085,566.72
2438.4,0,700000,0.05113,1035.3,73.042,0.317474,8.3294,578.54
2438.4,0,800000,0.056502,1070,70.6272,0.328329,8.8218,589.26
2438.4,0,900000,0.061845,1102.7,68.7168,0.337456,9.2893,599.1
2438.4,0,1000000,0.067206,1134.3,67.2062,0.345041,9.7349,608.36
2438.4,0,1100000,0.072559,1164.5,65.9625,0.351547,10.167,617.18
2438.4,0,1200000,0.077991,1194.2,64.9922,0.356796,10.59,625.86
2438.4,0,1300000,0.083442,1222.9,64.1864,0.361275,11.004,634.28
2438.4,0,1400000,0.088915,1250.9,63.5108,0.365118,11.408,642.47
2438.4,0,1500000,0.09459,1280.5,63.0597,0.36773,11.798,651.04
2438.4,0,1600000,0.10027,1309,62.6677,0.37003,12.181,659.34
2438.4,0.1,100040,0.016433,752.58,164.2634,0.141169,3.8605,465.97
2438.4,0.1,200030,0.023004,818.21,115.0007,0.201642,5.0275,500.2
2438.4,0.1,300020,0.028905,870.25,96.343,0.240692,5.8904,522.1
2438.4,0.1,400010,0.03463,917.03,86.5744,0.26785,6.6085,539.61
2438.4,0.1,500000,0.040156,958.34,80.3109,0.288739,7.2417,554.13
2438.4,0.1,600000,0.045527,995.86,75.8772,0.305611,7.8141,566.71
2438.4,0.1,700000,0.050975,1033.4,72.821,0.318437,8.3351,578.49
2438.4,0.1,800000,0.056341,1068,70.4264,0.329265,8.8278,589.21
2438.4,0.1,900000,0.061675,1100.6,68.5277,0.338388,9.2956,599.03
2438.4,0.1,1000000,0.067025,1132.1,67.0251,0.345974,9.7422,608.26
2438.4,0.1,1100000,0.072372,1162.3,65.7924,0.352456,10.174,617.07
2438.4,0.1,1200000,0.077785,1191.8,64.8204,0.357741,10.599,625.69
2438.4,0.1,1300000,0.083229,1220.5,64.022,0.362203,11.012,634.1
2438.4,0.1,1400000,0.088674,1248.1,63.3383,0.366112,11.417,642.19
2438.4,0.1,1500000,0.094334,1277.5,62.8893,0.368726,11.809,650.71
2438.4,0.1,1600000,0.10001,1306,62.5041,0.370999,12.193,659
2438.4,0.2,100040,0.016194,747.39,161.873,0.143254,3.8706,466.45
2438.4,0.2,200010,0.022732,813.54,113.6539,0.204031,5.038,500.62
2438.4,0.2,300020,0.028573,865.38,95.2355,0.24349,5.9021,522.39
2438.4,0.2,400010,0.034284,912.4,85.7087,0.270555,6.6206,539.91
2438.4,0.2,500000,0.039771,953.36,79.5422,0.29153,7.2553,554.29
2438.4,0.2,600000,0.045131,990.89,75.2175,0.308292,7.8284,566.8
2438.4,0.2,700000,0.050513,1027.6,72.1615,0.321348,8.352,578.37
2438.4,0.2,800000,0.05586,1062.2,69.8255,0.332098,8.8456,589.06
2438.4,0.2,900000,0.061173,1094.7,67.9698,0.341165,9.3146,598.83
2438.4,0.2,1000000,0.066477,1125.7,66.4772,0.348826,9.7638,607.98
2438.4,0.2,1100000,0.071807,1155.8,65.2788,0.355229,10.197,616.76
2438.4,0.2,1200000,0.077167,1184.8,64.3059,0.360603,10.623,625.21
2438.4,0.2,1300000,0.082591,1213.4,63.5313,0.365,11.037,633.58
2438.4,0.2,1400000,0.088017,1240.9,62.8693,0.368843,11.443,641.63
2438.4,0.2,1500000,0.093572,1268.8,62.3814,0.371728,11.842,649.76
2438.4,0.2,1600000,0.099223,1297.1,62.0146,0.373927,12.226,657.99
2438.4,0.2,1700000,0.10487,1324.6,61.6909,0.375889,12.603,665.96
2438.4,0.3,100040,0.015835,738.72,158.2824,0.146504,3.8875,467.24
2438.4,0.3,200030,0.022279,805.79,111.3788,0.208199,5.0557,501.31
2438.4,0.3,300020,0.028054,858.06,93.5064,0.247993,5.9205,523.07
2438.4,0.3,400010,0.033705,904.72,84.2598,0.275207,6.6408,540.42
2438.4,0.3,500000,0.039136,945.33,78.2708,0.296265,7.2775,554.65
2438.4,0.3,600000,0.044463,982.76,74.1047,0.312921,7.8522,567.06
2438.4,0.3,700000,0.049738,1018,71.0542,0.326356,8.3799,578.19
2438.4,0.3,800000,0.055049,1052.5,68.8111,0.336994,8.8751,588.81
2438.4,0.3,900000,0.060335,1084.9,67.039,0.345902,9.3454,598.54
2438.4,0.3,1000000,0.065586,1115.5,65.5859,0.353566,9.7975,607.62
2438.4,0.3,1100000,0.070862,1145.1,64.4202,0.359964,10.235,616.28
2438.4,0.3,1200000,0.076185,1173.8,63.4877,0.365251,10.662,624.66
2438.4,0.3,1300000,0.081525,1201.6,62.7114,0.369772,11.079,632.76
2438.4,0.3,1400000,0.086921,1228.9,62.0865,0.373494,11.487,640.75
2438.4,0.3,1500000,0.092377,1255.6,61.5847,0.376537,11.891,648.54
2438.4,0.3,1600000,0.097912,1282.5,61.1952,0.378934,12.283,656.38
2438.4,0.3,1700000,0.10353,1309.7,60.8971,0.380789,12.662,664.28
2438.4,0.4,100040,0.015334,726.1,153.2766,0.151288,3.9127,468.26
2438.4,0.4,200030,0.021636,795.09,108.1649,0.214385,5.0806,502.33
2438.4,0.4,300020,0.027371,848.3,91.2285,0.254185,5.9459,524.19
2438.4,0.4,400000,0.032884,893.97,82.2086,0.282074,6.6692,541.1
2438.4,0.4,500000,0.03827,934.76,76.5385,0.302971,7.3072,555.33
2438.4,0.4,600000,0.043513,971.33,72.5206,0.319756,7.886,567.42
2438.4,0.4,700000,0.048702,1005.8,69.5739,0.333299,8.4167,578.25
2438.4,0.4,800000,0.053914,1039.1,67.3923,0.344089,8.9168,588.55
2438.4,0.4,900000,0.059157,1071.4,65.7297,0.352792,9.3888,598.19
2438.4,0.4,1000000,0.06436,1101.8,64.36,0.3603,9.8431,607.2
2438.4,0.4,1100000,0.06956,1130.7,63.2361,0.366704,10.286,615.76
2438.4,0.4,1200000,0.074815,1158.9,62.3461,0.371939,10.717,623.99
2438.4,0.4,1300000,0.08008,1186.1,61.5997,0.376445,11.136,631.93
2438.4,0.4,1400000,0.08539,1212.5,60.9928,0.380191,11.549,639.63
2438.4,0.4,1500000,0.090797,1238.9,60.5311,0.383091,11.955,647.33
2438.4,0.4,1600000,0.096203,1264.4,60.1271,0.385665,12.354,654.77
2438.4,0.4,1700000,0.10163,1289.4,59.7847,0.387874,12.743,662.05
2438.4,0.4,1800000,0.10725,1315.7,59.5808,0.389201,13.121,669.68
2438.4,0.5,100040,0.014651,709.46,146.4442,0.158347,3.9483,469.51
2438.4,0.5,200010,0.020786,781.26,103.9226,0.223137,5.1132,503.65
2438.4,0.5,300010,0.026462,835.44,88.2034,0.262903,5.9794,525.61
2438.4,0.5,400010,0.031801,879.95,79.5019,0.291678,6.7071,541.95
2438.4,0.5,500000,0.037127,921.01,74.2535,0.312294,7.3466,556.18
2438.4,0.5,600000,0.042307,957.45,70.5108,0.32887,7.9286,568.21
2438.4,0.5,700000,0.04742,991.26,67.7422,0.342311,8.4621,578.7
2438.4,0.5,800000,0.052481,1022.9,65.6016,0.353481,8.9678,588.5
2438.4,0.5,900000,0.057627,1054.3,64.0297,0.362159,9.4447,597.83
2438.4,0.5,1000000,0.062777,1084.5,62.7769,0.369386,9.9015,606.76
2438.4,0.5,1100000,0.067924,1113.2,61.7491,0.375534,10.347,615.25
2438.4,0.5,1200000,0.073082,1140.6,60.9013,0.380763,10.785,623.38
2438.4,0.5,1300000,0.078244,1167,60.1878,0.385276,11.209,631.1
2438.4,0.5,1400000,0.083484,1193,59.6313,0.388872,11.624,638.67
2438.4,0.5,1500000,0.08878,1218.4,59.1868,0.391792,12.036,646.05
2438.4,0.5,1600000,0.094106,1243.2,58.816,0.394262,12.438,653.28
2438.4,0.5,1700000,0.09945,1267.5,58.5002,0.396391,12.832,660.37
2438.4,0.5,1800000,0.10486,1291.3,58.2548,0.398061,13.224,667.31
2438.4,0.5,1900000,0.11036,1315.3,58.0847,0.399226,13.608,674.3
2743.2,0,100040,0.016133,752.27,161.2603,0.143798,3.7747,464.56
2743.2,0,200030,0.022652,819.11,113.2433,0.204771,4.9167,498.77
2743.2,0,300020,0.028535,872.32,95.11,0.243812,5.7632,520.86
2743.2,0,400010,0.034228,919.8,85.568,0.271,6.4685,538.44
2743.2,0,500000,0.039727,961.92,79.4528,0.291858,7.0889,553.05
2743.2,0,600000,0.045121,1000.9,75.2005,0.308361,7.6524,566.05
2743.2,0,700000,0.050546,1039,72.2089,0.321137,8.1635,577.86
2743.2,0,800000,0.055883,1074,69.8533,0.331966,8.6509,588.7
2743.2,0,900000,0.061232,1107.4,68.0356,0.340835,9.111,598.59
2743.2,0,1000000,0.066583,1139.7,66.5832,0.34827,9.5514,608.01
2743.2,0,1100000,0.071951,1170.5,65.4098,0.354518,9.9812,617.03
2743.2,0,1200000,0.077388,1201,64.4901,0.359573,10.4,625.93
2743.2,0,1300000,0.082823,1230.1,63.71,0.363977,10.81,634.47
2743.2,0,1400000,0.088425,1260.2,63.1605,0.367143,11.207,643.24
2743.2,0,1500000,0.094089,1290.2,62.726,0.369686,11.595,651.94
2743.2,0,1600000,0.099767,1319.2,62.3545,0.371889,11.974,660.38
2743.2,0.1,100040,0.016056,750.55,160.4934,0.144485,3.7779,464.71
2743.2,0.1,200030,0.022562,817.51,112.7923,0.20559,4.9208,498.93
2743.2,0.1,300020,0.028434,870.78,94.7716,0.244682,5.767,520.96
2743.2,0.1,400010,0.03411,918.17,85.2742,0.271934,6.4723,538.51
2743.2,0.1,500000,0.039604,960.27,79.2076,0.292762,7.0935,553.11
2743.2,0.1,600000,0.044982,999,74.9695,0.309311,7.6576,566.02
2743.2,0.1,700000,0.050395,1037,71.9927,0.322101,8.1691,577.81
2743.2,0.1,800000,0.055729,1072,69.6608,0.332883,8.6569,588.64
2743.2,0.1,900000,0.061072,1105.5,67.858,0.341728,9.1188,598.55
2743.2,0.1,1000000,0.066406,1137.5,66.4064,0.349197,9.5583,607.91
2743.2,0.1,1100000,0.07176,1168.2,65.236,0.355462,9.9887,616.87
2743.2,0.1,1200000,0.07719,1198.6,64.325,0.360496,10.408,625.76
2743.2,0.1,1300000,0.082617,1227.7,63.5519,0.364882,10.818,634.29
2743.2,0.1,1400000,0.08818,1257.3,62.9856,0.368162,11.218,642.93
2743.2,0.1,1500000,0.093841,1287.2,62.5607,0.370663,11.605,651.61
2743.2,0.1,1600000,0.09951,1316.2,62.1941,0.372848,11.985,660.02
2743.2,0.2,100040,0.015826,745.47,158.1963,0.146583,3.7875,465.19
2743.2,0.2,200010,0.022331,813.38,111.6538,0.207686,4.9305,499.36
2743.2,0.2,300020,0.028115,866,93.7087,0.247458,5.7781,521.25
2743.2,0.2,400010,0.033775,913.57,84.4372,0.274629,6.4842,538.81
2743.2,0.2,500000,0.039234,955.37,78.468,0.295521,7.1066,553.26
2743.2,0.2,600000,0.044561,993.35,74.2677,0.312234,7.6739,565.95
2743.2,0.2,700000,0.049947,1031.3,71.3532,0.324988,8.1855,577.67
2743.2,0.2,800000,0.055261,1066.2,69.0756,0.335704,8.6744,588.48
2743.2,0.2,900000,0.06057,1099.4,67.2996,0.344563,9.1361,598.3
2743.2,0.2,1000000,0.065873,1131.1,65.8729,0.352025,9.5793,607.62
2743.2,0.2,1100000,0.071213,1161.8,64.7393,0.358189,10.011,616.56
2743.2,0.2,1200000,0.076588,1191.5,63.8233,0.36333,10.432,625.26
2743.2,0.2,1300000,0.081998,1220.5,63.0751,0.36764,10.843,633.75
2743.2,0.2,1400000,0.087449,1248.6,62.4635,0.37124,11.249,642.02
2743.2,0.2,1500000,0.093098,1278.4,62.0654,0.373621,11.637,650.63
2743.2,0.2,1600000,0.09874,1307.2,61.7124,0.375758,12.018,658.98
2743.2,0.3,100040,0.015489,737.08,154.8251,0.149775,3.8036,465.99
2743.2,0.3,200030,0.02187,805.45,109.3316,0.212097,4.947,500.05
2743.2,0.3,300020,0.027577,857.93,91.917,0.252281,5.798,521.74
2743.2,0.3,400010,0.03321,905.88,83.0234,0.279306,6.5041,539.3
2743.2,0.3,500000,0.038613,947.23,77.2252,0.300277,7.1285,553.54
2743.2,0.3,600000,0.043902,985.09,73.1699,0.316919,7.697,566.13
2743.2,0.3,700000,0.049193,1021.7,70.275,0.329974,8.2128,577.47
2743.2,0.3,800000,0.054478,1056.6,68.0979,0.340523,8.7029,588.22
2743.2,0.3,900000,0.059752,1089.6,66.3906,0.34928,9.1666,597.99
2743.2,0.3,1000000,0.064989,1120.6,64.9886,0.356816,9.6139,607.18
2743.2,0.3,1100000,0.070296,1151.1,63.9057,0.362862,10.048,616.06
2743.2,0.3,1200000,0.075601,1180.1,63.0012,0.368071,10.471,624.54
2743.2,0.3,1300000,0.080958,1208.7,62.2754,0.372361,10.884,632.89
2743.2,0.3,1400000,0.086389,1236.6,61.7065,0.375794,11.292,641.07
2743.2,0.3,1500000,0.091858,1264,61.2383,0.378667,11.691,649.06
2743.2,0.3,1600000,0.097459,1292.5,60.9116,0.380698,12.074,657.33
2743.2,0.3,1700000,0.10308,1320.2,60.6329,0.382448,12.45,665.36
2743.2,0.4,100040,0.015009,724.81,150.0299,0.154562,3.8276,467.03
2743.2,0.4,200030,0.021249,794.89,106.2302,0.218289,4.9709,501.05
2743.2,0.4,300020,0.026923,848.5,89.7359,0.258413,5.8221,522.88
2743.2,0.4,400000,0.032427,895.29,81.0663,0.286049,6.5306,539.95
2743.2,0.4,500000,0.037764,936.55,75.5278,0.307025,7.1582,554.18
2743.2,0.4,600000,0.042985,973.79,71.6417,0.323679,7.7298,566.48
2743.2,0.4,700000,0.048145,1008.7,68.7785,0.337154,8.2512,577.3
2743.2,0.4,800000,0.053379,1043.3,66.7242,0.347534,8.7432,587.9
2743.2,0.4,900000,0.058608,1076.1,65.1196,0.356097,9.2091,597.62
2743.2,0.4,1000000,0.063788,1106.8,63.788,0.363531,9.6595,606.74
2743.2,0.4,1100000,0.069006,1136.3,62.7329,0.369645,10.1,615.45
2743.2,0.4,1200000,0.074268,1165.2,61.8896,0.374682,10.525,623.85
2743.2,0.4,1300000,0.079523,1192.7,61.1712,0.379082,10.941,631.88
2743.2,0.4,1400000,0.084895,1220.2,60.6395,0.382406,11.352,639.9
2743.2,0.4,1500000,0.090293,1246.9,60.1951,0.385229,11.755,647.71
2743.2,0.4,1600000,0.095686,1272.7,59.8039,0.38775,12.15,655.24
2743.2,0.4,1700000,0.10124,1299.7,59.5508,0.389397,12.531,663.09
2743.2,0.4,1800000,0.10689,1326.7,59.3851,0.390484,12.909,670.89
2743.2,0.5,100040,0.014357,708.59,143.5083,0.161586,3.8619,468.3
2743.2,0.5,200030,0.020423,781.04,102.1017,0.227116,5.0034,502.31
2743.2,0.5,300000,0.026078,836.22,86.9242,0.266772,5.8549,524.3
2743.2,0.5,400010,0.031374,881.44,78.4331,0.295652,6.5686,540.85
2743.2,0.5,500000,0.03666,922.95,73.3201,0.31627,7.1967,555.03
2743.2,0.5,600000,0.041809,959.78,69.6811,0.332787,7.7712,567.12
2743.2,0.5,700000,0.046905,994.32,67.0073,0.346066,8.2953,577.74
2743.2,0.5,800000,0.051954,1026.4,64.9426,0.357068,8.7954,587.62
2743.2,0.5,900000,0.057124,1059,63.4706,0.365349,9.2642,597.23
2743.2,0.5,1000000,0.062253,1089.6,62.2532,0.372494,9.7168,606.28
2743.2,0.5,1100000,0.067406,1118.7,61.2784,0.37842,10.161,614.91
2743.2,0.5,1200000,0.072561,1146.6,60.4674,0.383495,10.594,623.12
2743.2,0.5,1300000,0.077728,1173.6,59.7911,0.387832,11.012,631.01
2743.2,0.5,1400000,0.083006,1200.2,59.2902,0.391109,11.428,638.75
2743.2,0.5,1500000,0.088306,1226,58.8709,0.393895,11.836,646.26
2743.2,0.5,1600000,0.09364,1251.4,58.5248,0.396224,12.234,653.69
2743.2,0.5,1700000,0.099006,1276.2,58.2386,0.398171,12.626,660.91
2743.2,0.5,1800000,0.10447,1300.8,58.037,0.399555,13.016,668.08
3048,0,100040,0.015759,750.14,157.5218,0.147211,3.6943,463.31
3048,0,200030,0.022225,818.63,111.1068,0.208708,4.8114,497.52
3048,0,300020,0.028067,872.85,93.5487,0.247881,5.6426,519.76
3048,0,400010,0.033717,921.06,84.2902,0.275108,6.3351,537.39
3048,0,500000,0.03918,963.89,78.36,0.295928,6.9441,552.06
3048,0,600000,0.04458,1004.2,74.2994,0.312101,7.4958,565.29
3048,0,700000,0.049972,1042.7,71.3883,0.324828,8.0011,577.21
3048,0,800000,0.055297,1078.4,69.1216,0.335481,8.4812,588.1
3048,0,900000,0.060642,1112.6,67.3803,0.34415,8.9351,598.17
3048,0,1000000,0.065972,1145.2,65.972,0.351497,9.3713,607.71
3048,0,1100000,0.071377,1177.1,64.888,0.357369,9.7983,617.04
3048,0,1200000,0.076802,1207.9,64.0019,0.362316,10.214,626.08
3048,0,1300000,0.082277,1238.2,63.29,0.366392,10.619,634.94
3048,0,1400000,0.087941,1269.8,62.8148,0.369163,11.011,644.09
3048,0,1500000,0.093599,1300.2,62.3993,0.371621,11.395,652.94
3048,0.1,100040,0.015685,748.47,156.7894,0.147899,3.6973,463.46
3048,0.1,200030,0.022139,817.1,110.6808,0.209512,4.8145,497.66
3048,0.1,300020,0.027967,871.33,93.2168,0.248763,5.6461,519.86
3048,0.1,400010,0.033607,919.49,84.0154,0.276008,6.3389,537.47
3048,0.1,500000,0.039061,962.26,78.1205,0.296835,6.9483,552.11
3048,0.1,600000,0.044444,1002.3,74.0731,0.313055,7.5009,565.25
3048,0.1,700000,0.049828,1040.8,71.1833,0.325763,8.0066,577.16
3048,0.1,800000,0.055148,1076.4,68.9346,0.33639,8.487,588.04
3048,0.1,900000,0.060476,1110.5,67.1952,0.345098,8.9416,598.08
3048,0.1,1000000,0.065801,1143.1,65.8009,0.352411,9.3784,607.61
3048,0.1,1100000,0.071192,1174.8,64.7203,0.358295,9.8063,616.89
3048,0.1,1200000,0.076606,1205.6,63.8379,0.363247,10.222,625.9
3048,0.1,1300000,0.082061,1235.4,63.1237,0.367357,10.629,634.65
3048,0.1,1400000,0.087706,1266.9,62.647,0.370152,11.021,643.77
3048,0.1,1500000,0.093356,1297.2,62.2377,0.372587,11.405,652.59
3048,0.1,1600000,0.099024,1326.6,61.8899,0.37468,11.782,661.15
3048,0.2,100040,0.015465,743.52,154.5895,0.150003,3.7065,463.93
3048,0.2,200000,0.021885,812.52,109.4244,0.211917,4.8246,498.1
3048,0.2,300020,0.027662,866.64,92.1994,0.251509,5.6569,520.15
3048,0.2,400010,0.033268,914.73,83.1696,0.278815,6.3503,537.71
3048,0.2,500000,0.038704,957.41,77.4076,0.299569,6.9613,552.26
3048,0.2,600000,0.04403,996.65,73.3825,0.316001,7.5163,565.15
3048,0.2,700000,0.049388,1035,70.5547,0.328666,8.0226,577.01
3048,0.2,800000,0.054693,1070.6,68.3659,0.339189,8.5038,587.85
3048,0.2,900000,0.059992,1104.3,66.6583,0.347878,8.9634,597.87
3048,0.2,1000000,0.065286,1136.7,65.2863,0.355188,9.3992,607.31
3048,0.2,1100000,0.070624,1167.8,64.2037,0.361177,9.828,616.39
3048,0.2,1200000,0.07602,1198.5,63.3498,0.366046,10.245,625.38
3048,0.2,1300000,0.081433,1228,62.641,0.370188,10.654,634.01
3048,0.2,1400000,0.087006,1258.2,62.1471,0.37313,11.052,642.82
3048,0.2,1500000,0.092638,1288.4,61.7589,0.375475,11.437,651.58
3048,0.2,1600000,0.098271,1317.6,61.4192,0.377552,11.814,660.07
3048,0.3,100010,0.015153,735.47,151.5159,0.153046,3.7214,464.73
3048,0.3,200030,0.021469,805.13,107.3277,0.216057,4.8411,498.81
3048,0.3,300020,0.027154,858.86,90.5074,0.25621,5.6761,520.66
3048,0.3,400010,0.03273,907.19,81.8227,0.283405,6.3701,538.22
3048,0.3,500000,0.038103,949.3,76.2048,0.304297,6.9826,552.51
3048,0.3,600000,0.043359,987.7,72.2649,0.320888,7.5411,565.12
3048,0.3,700000,0.048659,1025.5,69.5133,0.33359,8.0494,576.79
3048,0.3,800000,0.053934,1061,67.4175,0.34396,8.532,587.58
3048,0.3,900000,0.059179,1094.3,65.7542,0.352661,8.9916,597.48
3048,0.3,1000000,0.064422,1126.1,64.4223,0.359952,9.4337,606.84
3048,0.3,1100000,0.069741,1157.2,63.4009,0.365751,9.8656,615.89
3048,0.3,1200000,0.075047,1186.9,62.5388,0.370793,10.284,624.57
3048,0.3,1300000,0.08043,1216.1,61.8691,0.374806,10.695,633.13
3048,0.3,1400000,0.085868,1244.6,61.3341,0.378076,11.1,641.45
3048,0.3,1500000,0.091422,1273.9,60.9481,0.38047,11.49,649.97
3048,0.3,1600000,0.097016,1302.8,60.6352,0.382433,11.869,658.36
3048,0.4,100040,0.014691,723.48,146.845,0.157914,3.7448,465.81
3048,0.4,200030,0.020872,794.72,104.3456,0.222232,4.8644,499.81
3048,0.4,300020,0.026484,848.72,88.2732,0.262695,5.7014,521.6
3048,0.4,400010,0.031961,896.62,79.9004,0.290223,6.3975,538.9
3048,0.4,500000,0.037268,938.41,74.5359,0.311111,7.0123,553.05
3048,0.4,600000,0.042476,976.55,70.7926,0.327562,7.5726,565.45
3048,0.4,700000,0.047635,1012.4,68.0492,0.340767,8.0873,576.56
3048,0.4,800000,0.052865,1047.7,66.0809,0.350917,8.5717,587.25
3048,0.4,900000,0.058067,1080.9,64.5186,0.359415,9.0334,597.09
3048,0.4,1000000,0.063237,1112,63.2368,0.3667,9.4801,606.34
3048,0.4,1100000,0.068485,1142.4,62.2593,0.372457,9.9164,615.23
3048,0.4,1200000,0.073726,1171.6,61.4387,0.377432,10.338,623.74
3048,0.4,1300000,0.079019,1199.9,60.7838,0.381499,10.752,632.01
3048,0.4,1400000,0.08441,1228.1,60.2927,0.384606,11.16,640.23
3048,0.4,1500000,0.089796,1255.1,59.8637,0.387362,11.559,648.15
3048,0.4,1600000,0.095268,1282.6,59.5427,0.38945,11.946,656.13
3048,0.4,1700000,0.1009,1310.6,59.3518,0.390703,12.326,664.27
3048,0.5,100040,0.014069,707.74,140.6324,0.16489,3.7776,467.11
3048,0.5,200030,0.020077,781.12,100.3684,0.231038,4.8953,501.07
3048,0.5,300020,0.025648,836.31,85.4864,0.271259,5.7329,522.99
3048,0.5,400010,0.030954,883,77.3845,0.299659,6.4328,539.76
3048,0.5,500000,0.036204,925.01,72.4078,0.320255,7.0496,553.91
3048,0.5,600000,0.04132,962.26,68.8665,0.336723,7.6134,565.93
3048,0.5,700000,0.0464,997.46,66.2848,0.349838,8.1323,576.81
3048,0.5,800000,0.051482,1030.9,64.3523,0.360343,8.6229,586.93
3048,0.5,900000,0.056627,1063.9,62.9189,0.368552,9.0873,596.67
3048,0.5,1000000,0.061756,1094.9,61.7564,0.37549,9.5378,605.86
3048,0.5,1100000,0.066905,1124.4,60.8229,0.381253,9.9788,614.61
3048,0.5,1200000,0.072051,1152.7,60.0427,0.386207,10.406,622.92
3048,0.5,1300000,0.077264,1180.6,59.4342,0.390161,10.823,631.02
3048,0.5,1400000,0.08254,1207.5,58.9568,0.393321,11.236,638.88
3048,0.5,1500000,0.087857,1234.1,58.5714,0.395909,11.638,646.65
3048,0.5,1600000,0.093186,1259.9,58.2412,0.398154,12.033,654.18
3048,0.5,1700000,0.098594,1285.2,57.9965,0.399833,12.428,661.6
3048,0.5,1800000,0.10418,1311.9,57.877,0.400659,12.805,669.29
3352.8,0,100040,0.015394,748.03,153.8805,0.150694,3.6155,462.05
3352.8,0,200030,0.021798,818.02,108.972,0.212797,4.7084,496.27
3352.8,0,300020,0.027608,873.47,92.0211,0.251996,5.5245,518.69
3352.8,0,400010,0.033212,922.3,83.0282,0.27929,6.2046,536.36
3352.8,0,500000,0.038642,965.9,77.2838,0.300049,6.8026,551.09
3352.8,0,600000,0.044047,1007.7,73.4107,0.315879,7.3416,564.53
3352.8,0,700000,0.049408,1046.6,70.5832,0.328533,7.8423,576.6
3352.8,0,800000,0.054727,1083,68.4092,0.338974,8.3147,587.55
3352.8,0,900000,0.060065,1118,66.7393,0.347456,8.7631,597.8
3352.8,0,1000000,0.065397,1151.1,65.3972,0.354586,9.1966,607.5
3352.8,0,1100000,0.070806,1183.8,64.3695,0.360247,9.6193,617.1
3352.8,0,1200000,0.076226,1215.1,63.522,0.365053,10.032,626.27
3352.8,0,1300000,0.081829,1247.7,62.9453,0.368398,10.43,635.74
3352.8,0,1400000,0.08747,1279.6,62.4784,0.371151,10.819,645.03
3352.8,0,1500000,0.093135,1310.5,62.09,0.373473,11.199,654.02
3352.8,0.1,100040,0.015325,746.43,153.1831,0.151381,3.6184,462.21
3352.8,0.1,200030,0.021722,816.61,108.5954,0.213535,4.7118,496.43
3352.8,0.1,300020,0.027512,871.94,91.6987,0.252882,5.528,518.79
3352.8,0.1,400010,0.033106,920.78,82.7631,0.280185,6.2085,536.44
3352.8,0.1,500000,0.038529,964.33,77.0569,0.300932,6.8065,551.13
3352.8,0.1,600000,0.043919,1005.8,73.1978,0.316798,7.3469,564.5
3352.8,0.1,700000,0.049262,1044.7,70.3737,0.329511,7.8472,576.54
3352.8,0.1,800000,0.05458,1081,68.2248,0.33989,8.3205,587.48
3352.8,0.1,900000,0.059904,1115.8,66.5595,0.348394,8.7695,597.71
3352.8,0.1,1000000,0.065238,1149,65.2378,0.355453,9.2047,607.41
3352.8,0.1,1100000,0.070626,1181.5,64.2057,0.361167,9.6267,616.93
3352.8,0.1,1200000,0.076032,1212.7,63.3599,0.365988,10.039,626.08
3352.8,0.1,1300000,0.081604,1244.8,62.7721,0.369415,10.44,635.43
3352.8,0.1,1400000,0.087243,1276.7,62.3162,0.372117,10.829,644.7
3352.8,0.1,1500000,0.092892,1307.5,61.928,0.37445,11.209,653.67
3352.8,0.2,100040,0.015113,741.59,151.0711,0.153497,3.6271,462.68
3352.8,0.2,200030,0.021482,812.25,107.3965,0.215919,4.7216,496.88
3352.8,0.2,300020,0.027222,867.41,90.7324,0.255575,5.5382,519.09
3352.8,0.2,400010,0.032785,916.09,81.9616,0.282924,6.2201,536.68
3352.8,0.2,500000,0.038184,959.52,76.3667,0.303652,6.819,551.29
3352.8,0.2,600000,0.043514,1000.1,72.5235,0.319744,7.3621,564.39
3352.8,0.2,700000,0.048841,1038.9,69.7724,0.332351,7.8632,576.39
3352.8,0.2,800000,0.054136,1075.1,67.6703,0.342675,8.3377,587.29
3352.8,0.2,900000,0.059423,1109.6,66.0261,0.351209,8.7889,597.42
3352.8,0.2,1000000,0.064738,1142.6,64.7381,0.358196,9.225,607.1
3352.8,0.2,1100000,0.070086,1174.6,63.7145,0.363951,9.6492,616.45
3352.8,0.2,1200000,0.075466,1205.7,62.8881,0.368733,10.062,625.55
3352.8,0.2,1300000,0.08094,1236.2,62.2615,0.372444,10.469,634.49
3352.8,0.2,1400000,0.086557,1267.9,61.8262,0.375066,10.859,643.72
3352.8,0.2,1500000,0.092178,1298.6,61.4517,0.377352,11.24,652.62
3352.8,0.2,1600000,0.09783,1328.3,61.1436,0.379254,11.615,661.27
3352.8,0.3,100030,0.014822,733.83,148.1738,0.156498,3.6411,463.48
3352.8,0.3,200010,0.021067,804.75,105.3269,0.220161,4.7386,497.63
3352.8,0.3,300020,0.026731,859.74,89.0979,0.260264,5.5568,519.61
3352.8,0.3,400010,0.032257,908.53,80.6401,0.287561,6.2393,537.16
